"NOM_ELECTION","NUMERO_TOUR","DATE_ELECTION","NOM_COLLECTIVITE","ID_COLLECTIVITE","NUMERO_BUREAU_VOTE","ARRONDISSEMENT","SECTEUR","CIRCONSCRIPTION","CANTON","NOM_BUREAU_VOTE","ADRESSE","NB_INSCRIT_THEORIQUE","NB_INSCRITS_DEPOUILLES","NB_VOTANTS","NB_BLANCS_NULS","NB_EXPRIMES","NB_PROCURATIONS","NB_CANDIDATS","NOM_CANDIDAT_01","NB_VOIX_CANDIDAT_01","NOM_CANDIDAT_02","NB_VOIX_CANDIDAT_02","NOM_CANDIDAT_03","NB_VOIX_CANDIDAT_03","NOM_CANDIDAT_04","NB_VOIX_CANDIDAT_04","NOM_CANDIDAT_05","NB_VOIX_CANDIDAT_05","NOM_CANDIDAT_06","NB_VOIX_CANDIDAT_06","NOM_CANDIDAT_07","NB_VOIX_CANDIDAT_07","NOM_CANDIDAT_08","NB_VOIX_CANDIDAT_08","NOM_CANDIDAT_09","NB_VOIX_CANDIDAT_09","NOM_CANDIDAT_10","NB_VOIX_CANDIDAT_10","NOM_CANDIDAT_11","NB_VOIX_CANDIDAT_11"
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,815,8,4,2,"VAUBAN","GR SCOL ROUET","38 RUE ROGER RENZO",1089,1089,604,17,587,20,5,"GAUDIN Jean-Claude",307,"LEVY MOZZICONACCI Annie",103,"CATANEO Michel",122,"JOLLIVET André",30,"PALLOIX Marie-Françoise",25,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,816,8,4,2,"SAINT GINIEZ","GR SCOL ROUET","38 RUE ROGER RENZO",1334,1334,727,25,702,10,5,"GAUDIN Jean-Claude",289,"LEVY MOZZICONACCI Annie",137,"CATANEO Michel",151,"JOLLIVET André",46,"PALLOIX Marie-Françoise",79,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,817,8,4,2,"SAINT GINIEZ","GR SCOL RAYMOND TEISSEIRE","64 BD RABATAU",1251,1251,647,13,634,12,5,"GAUDIN Jean-Claude",276,"LEVY MOZZICONACCI Annie",112,"CATANEO Michel",179,"JOLLIVET André",32,"PALLOIX Marie-Françoise",35,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,818,8,4,2,"SAINT GINIEZ","GR SCOL RAYMOND TEISSEIRE","64 BD RABATAU",1092,1092,605,18,587,12,5,"GAUDIN Jean-Claude",263,"LEVY MOZZICONACCI Annie",88,"CATANEO Michel",152,"JOLLIVET André",36,"PALLOIX Marie-Françoise",48,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,830,8,4,2,"VAUBAN","GR SCOL ROUET","38 RUE ROGER RENZO",633,633,372,4,368,3,5,"GAUDIN Jean-Claude",166,"LEVY MOZZICONACCI Annie",76,"CATANEO Michel",79,"JOLLIVET André",17,"PALLOIX Marie-Françoise",30,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,831,8,4,2,"VAUBAN","LYCEE PERIER","270 RUE PARADIS",900,900,507,12,495,17,5,"GAUDIN Jean-Claude",291,"LEVY MOZZICONACCI Annie",76,"CATANEO Michel",85,"JOLLIVET André",29,"PALLOIX Marie-Françoise",14,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,832,8,4,2,"VAUBAN","LYCEE PERIER","270 RUE PARADIS",1058,1058,620,18,602,20,5,"GAUDIN Jean-Claude",362,"LEVY MOZZICONACCI Annie",99,"CATANEO Michel",89,"JOLLIVET André",28,"PALLOIX Marie-Françoise",24,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,833,8,4,2,"SAINT GINIEZ","GR SCOL FLOTTE","2 AVE FERDINAND FLOTTE",760,760,448,12,436,17,5,"GAUDIN Jean-Claude",301,"LEVY MOZZICONACCI Annie",57,"CATANEO Michel",46,"JOLLIVET André",26,"PALLOIX Marie-Françoise",6,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,834,8,4,2,"SAINT GINIEZ","GR SCOL PRADO PLAGE","122 RUE DU COMMANDANT ROLLAND",1227,1227,757,18,739,65,5,"GAUDIN Jean-Claude",602,"LEVY MOZZICONACCI Annie",32,"CATANEO Michel",85,"JOLLIVET André",14,"PALLOIX Marie-Françoise",6,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,835,8,4,2,"SAINT GINIEZ","GR SCOL PRADO PLAGE","122 RUE DU COMMANDANT ROLLAND",785,785,489,16,473,12,5,"GAUDIN Jean-Claude",314,"LEVY MOZZICONACCI Annie",39,"CATANEO Michel",71,"JOLLIVET André",27,"PALLOIX Marie-Françoise",22,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,836,8,4,2,"SAINT GINIEZ","GR SCOL FLOTTE","2 AVE FERDINAND FLOTTE",658,658,400,5,395,13,5,"GAUDIN Jean-Claude",254,"LEVY MOZZICONACCI Annie",70,"CATANEO Michel",36,"JOLLIVET André",26,"PALLOIX Marie-Françoise",9,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,850,8,4,2,"POINTE ROUGE","E ELEM SAINTE ANNE","484 AVE DE MAZARGUES",1159,1159,703,13,690,27,5,"GAUDIN Jean-Claude",312,"LEVY MOZZICONACCI Annie",166,"CATANEO Michel",133,"JOLLIVET André",38,"PALLOIX Marie-Françoise",41,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,851,8,4,2,"SAINT GINIEZ","E ELEM GRAND SAINT GINIEZ","241 AVE DE MAZARGUES",906,906,536,19,517,16,5,"GAUDIN Jean-Claude",207,"LEVY MOZZICONACCI Annie",145,"CATANEO Michel",58,"JOLLIVET André",43,"PALLOIX Marie-Françoise",64,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,852,8,4,2,"SAINT GINIEZ","E ELEM GRAND SAINT GINIEZ","241 AVE DE MAZARGUES",1070,1070,653,16,637,13,5,"GAUDIN Jean-Claude",320,"LEVY MOZZICONACCI Annie",116,"CATANEO Michel",136,"JOLLIVET André",25,"PALLOIX Marie-Françoise",40,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,853,8,4,2,"POINTE ROUGE","E ELEM SAINTE ANNE","112 RUE CALLELONGUE",907,907,515,16,499,18,5,"GAUDIN Jean-Claude",273,"LEVY MOZZICONACCI Annie",78,"CATANEO Michel",98,"JOLLIVET André",23,"PALLOIX Marie-Françoise",27,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,854,8,4,2,"POINTE ROUGE","E ELEM SAINTE ANNE","112 RUE CALLELONGUE",924,924,568,20,548,10,5,"GAUDIN Jean-Claude",251,"LEVY MOZZICONACCI Annie",126,"CATANEO Michel",115,"JOLLIVET André",33,"PALLOIX Marie-Françoise",23,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,855,8,4,2,"POINTE ROUGE","E ELEM SAINTE ANNE","484 AVE DE MAZARGUES",1134,1134,702,24,678,17,5,"GAUDIN Jean-Claude",389,"LEVY MOZZICONACCI Annie",101,"CATANEO Michel",98,"JOLLIVET André",45,"PALLOIX Marie-Françoise",45,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,856,8,4,2,"SAINT GINIEZ","L.E.P. BONNEVEINE","63 BD LEAU",1271,1271,741,21,720,14,5,"GAUDIN Jean-Claude",382,"LEVY MOZZICONACCI Annie",127,"CATANEO Michel",131,"JOLLIVET André",40,"PALLOIX Marie-Françoise",40,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,857,8,4,2,"POINTE ROUGE","GR SCOL BONNEVEINE","52 BD DU SABLIER",1025,1025,604,16,588,16,5,"GAUDIN Jean-Claude",293,"LEVY MOZZICONACCI Annie",118,"CATANEO Michel",109,"JOLLIVET André",31,"PALLOIX Marie-Françoise",37,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,858,8,4,2,"POINTE ROUGE","GR SCOL BONNEVEINE","52 BD DU SABLIER",1227,1227,675,15,660,7,5,"GAUDIN Jean-Claude",338,"LEVY MOZZICONACCI Annie",99,"CATANEO Michel",148,"JOLLIVET André",38,"PALLOIX Marie-Françoise",37,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,859,8,4,2,"POINTE ROUGE","GR SCOL BONNEVEINE","52 BD DU SABLIER",1432,1432,791,17,774,19,5,"GAUDIN Jean-Claude",355,"LEVY MOZZICONACCI Annie",139,"CATANEO Michel",166,"JOLLIVET André",51,"PALLOIX Marie-Françoise",63,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,860,8,4,2,"POINTE ROUGE","E ELEM LAPIN BLANC","70 AVE ANDRE ZENATTI",1441,1441,805,14,791,24,5,"GAUDIN Jean-Claude",359,"LEVY MOZZICONACCI Annie",148,"CATANEO Michel",199,"JOLLIVET André",31,"PALLOIX Marie-Françoise",54,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,861,8,4,2,"POINTE ROUGE","E ELEM LAPIN BLANC","70 AVE ANDRE ZENATTI",931,931,541,19,522,18,5,"GAUDIN Jean-Claude",251,"LEVY MOZZICONACCI Annie",91,"CATANEO Michel",117,"JOLLIVET André",33,"PALLOIX Marie-Françoise",30,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,862,8,4,2,"POINTE ROUGE","E MAT ROY D'ESPAGNE","1 ALLEE EMMANUEL CHABRIER",1061,1061,617,17,600,13,5,"GAUDIN Jean-Claude",227,"LEVY MOZZICONACCI Annie",156,"CATANEO Michel",98,"JOLLIVET André",43,"PALLOIX Marie-Françoise",76,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,863,8,4,2,"POINTE ROUGE","E MAT ROY D'ESPAGNE","1 ALLEE EMMANUEL CHABRIER",1188,1188,690,33,657,16,5,"GAUDIN Jean-Claude",236,"LEVY MOZZICONACCI Annie",140,"CATANEO Michel",138,"JOLLIVET André",61,"PALLOIX Marie-Françoise",82,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,864,8,4,2,"POINTE ROUGE","E ELEM LAPIN BLANC DES NEIGES","ENTREE 26 BD DES JONCS",1310,1310,777,21,756,27,5,"GAUDIN Jean-Claude",354,"LEVY MOZZICONACCI Annie",119,"CATANEO Michel",188,"JOLLIVET André",53,"PALLOIX Marie-Françoise",42,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,865,8,4,2,"POINTE ROUGE","E MAT NEIGES","21 BD DES NEIGES",1040,1040,611,20,591,17,5,"GAUDIN Jean-Claude",283,"LEVY MOZZICONACCI Annie",93,"CATANEO Michel",129,"JOLLIVET André",52,"PALLOIX Marie-Françoise",34,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,866,8,4,2,"POINTE ROUGE","E ELEM POINTE ROUGE II","17 TRA PUPAT",1281,1281,744,35,709,24,5,"GAUDIN Jean-Claude",357,"LEVY MOZZICONACCI Annie",112,"CATANEO Michel",142,"JOLLIVET André",45,"PALLOIX Marie-Françoise",53,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,867,8,4,2,"POINTE ROUGE","E ELEM POINTE ROUGE II","17 TRA PUPAT",1282,1282,803,34,769,30,5,"GAUDIN Jean-Claude",370,"LEVY MOZZICONACCI Annie",147,"CATANEO Michel",135,"JOLLIVET André",63,"PALLOIX Marie-Françoise",54,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,868,8,4,2,"POINTE ROUGE","E ELEM GROTTE ROLLAND","24 BD DES SALYENS",1193,1193,682,20,662,14,5,"GAUDIN Jean-Claude",327,"LEVY MOZZICONACCI Annie",106,"CATANEO Michel",148,"JOLLIVET André",33,"PALLOIX Marie-Françoise",48,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,869,8,4,2,"POINTE ROUGE","E ELEM GROTTE ROLLAND","24 BD DES SALYENS",1174,1174,687,19,668,8,5,"GAUDIN Jean-Claude",336,"LEVY MOZZICONACCI Annie",125,"CATANEO Michel",117,"JOLLIVET André",38,"PALLOIX Marie-Françoise",52,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,870,8,4,2,"POINTE ROUGE","E ELEM MADRAGUE MONTREDON","34 BD DE LA VERRERIE",1090,1090,654,13,641,14,5,"GAUDIN Jean-Claude",337,"LEVY MOZZICONACCI Annie",83,"CATANEO Michel",147,"JOLLIVET André",22,"PALLOIX Marie-Françoise",52,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,871,8,4,2,"POINTE ROUGE","E ELEM MADRAGUE MONTREDON","34 BD DE LA VERRERIE",1020,1020,628,18,610,11,5,"GAUDIN Jean-Claude",239,"LEVY MOZZICONACCI Annie",88,"CATANEO Michel",150,"JOLLIVET André",23,"PALLOIX Marie-Françoise",110,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,872,8,4,2,"POINTE ROUGE","E MAT SAINTE CATHERINE","98 TRA PRAT",1014,1014,602,20,582,24,5,"GAUDIN Jean-Claude",266,"LEVY MOZZICONACCI Annie",109,"CATANEO Michel",116,"JOLLIVET André",38,"PALLOIX Marie-Françoise",53,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,873,8,4,2,"POINTE ROUGE","E ELEM BONNEVEINE ZENATTI","109 AVE ANDRE ZENATTI",792,792,471,15,456,13,5,"GAUDIN Jean-Claude",205,"LEVY MOZZICONACCI Annie",105,"CATANEO Michel",82,"JOLLIVET André",34,"PALLOIX Marie-Françoise",30,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,901,9,5,6,"SAINTE MARGUERITE","GR SCOL RAYMOND TEISSEIRE","64 BD RABATAU",352,352,160,8,152,2,7,"PETIT Caroline",17,"ZERIBI Karim",16,"PIETRI Fernand",3,"COMAS Laurent",57,"TEISSIER Guy",52,"NEHARI Salah",2,"CAVAGNARA Jean Marc",5,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,921,9,5,6,"SAINTE MARGUERITE","E MAT SQUARE MICHELET","12 BD GASTON RAMON",902,902,534,19,515,11,7,"PETIT Caroline",23,"ZERIBI Karim",81,"PIETRI Fernand",10,"COMAS Laurent",98,"TEISSIER Guy",274,"NEHARI Salah",2,"CAVAGNARA Jean Marc",27,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,922,9,5,6,"SAINTE MARGUERITE","E MAT SQUARE MICHELET","12 BD GASTON RAMON",551,551,301,4,297,3,7,"PETIT Caroline",16,"ZERIBI Karim",37,"PIETRI Fernand",3,"COMAS Laurent",75,"TEISSIER Guy",144,"NEHARI Salah",2,"CAVAGNARA Jean Marc",20,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,923,9,5,6,"SAINTE MARGUERITE","E ELEM COIN JOLI","12 AVE ALFRED NICOLAS",955,955,405,12,393,9,7,"PETIT Caroline",16,"ZERIBI Karim",102,"PIETRI Fernand",4,"COMAS Laurent",78,"TEISSIER Guy",169,"NEHARI Salah",10,"CAVAGNARA Jean Marc",14,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,924,9,5,6,"SAINTE MARGUERITE","E ELEM COIN JOLI","12 AVE ALFRED NICOLAS",797,797,479,26,453,17,7,"PETIT Caroline",23,"ZERIBI Karim",70,"PIETRI Fernand",9,"COMAS Laurent",103,"TEISSIER Guy",219,"NEHARI Salah",3,"CAVAGNARA Jean Marc",26,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,925,9,5,6,"MAZARGUES","E MAT PARC SEVIGNE","2 RUE AVIATEUR LEBRIX",827,827,433,17,416,15,7,"PETIT Caroline",26,"ZERIBI Karim",74,"PIETRI Fernand",2,"COMAS Laurent",107,"TEISSIER Guy",182,"NEHARI Salah",2,"CAVAGNARA Jean Marc",23,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,926,9,5,6,"SAINTE MARGUERITE","E MAT PARC SEVIGNE","2 RUE AVIATEUR LEBRIX",580,580,266,6,260,14,7,"PETIT Caroline",10,"ZERIBI Karim",45,"PIETRI Fernand",4,"COMAS Laurent",70,"TEISSIER Guy",115,"NEHARI Salah",1,"CAVAGNARA Jean Marc",15,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,927,9,5,6,"SAINTE MARGUERITE","E ELEM SAINTE MARGUERITE","135 BD DE SAINTE MARGUERITE",1255,1255,669,17,652,13,7,"PETIT Caroline",21,"ZERIBI Karim",96,"PIETRI Fernand",20,"COMAS Laurent",155,"TEISSIER Guy",305,"NEHARI Salah",3,"CAVAGNARA Jean Marc",52,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,928,9,5,6,"SAINTE MARGUERITE","E ELEM SAINTE MARGUERITE","135 BD DE SAINTE MARGUERITE",1249,1249,709,25,684,20,7,"PETIT Caroline",29,"ZERIBI Karim",87,"PIETRI Fernand",20,"COMAS Laurent",182,"TEISSIER Guy",306,"NEHARI Salah",5,"CAVAGNARA Jean Marc",55,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,929,9,5,6,"SAINTE MARGUERITE","MAIRIE DES 9EME ET 10EME ARRDTS","150 BD PAUL CLAUDEL",941,941,536,15,521,13,7,"PETIT Caroline",18,"ZERIBI Karim",64,"PIETRI Fernand",9,"COMAS Laurent",91,"TEISSIER Guy",320,"NEHARI Salah",0,"CAVAGNARA Jean Marc",19,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,930,9,5,6,"SAINTE MARGUERITE","E ELEM PARC DROMEL","7 BD DROMEL",973,973,511,18,493,7,7,"PETIT Caroline",23,"ZERIBI Karim",66,"PIETRI Fernand",10,"COMAS Laurent",120,"TEISSIER Guy",246,"NEHARI Salah",4,"CAVAGNARA Jean Marc",24,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,931,9,5,6,"SAINTE MARGUERITE","E ELEM PARC DROMEL","7 BD DROMEL",1242,1242,597,20,577,7,7,"PETIT Caroline",30,"ZERIBI Karim",67,"PIETRI Fernand",19,"COMAS Laurent",174,"TEISSIER Guy",241,"NEHARI Salah",7,"CAVAGNARA Jean Marc",39,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,932,9,5,6,"SAINTE MARGUERITE","GR SCOL PAULINE","337 BD ROMAIN ROLLAND",945,945,494,23,471,0,7,"PETIT Caroline",17,"ZERIBI Karim",51,"PIETRI Fernand",14,"COMAS Laurent",166,"TEISSIER Guy",182,"NEHARI Salah",3,"CAVAGNARA Jean Marc",38,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,934,9,5,6,"SAINTE MARGUERITE","GR SCOL PAULINE","337 BD ROMAIN ROLLAND",1112,1112,603,22,581,13,7,"PETIT Caroline",26,"ZERIBI Karim",90,"PIETRI Fernand",14,"COMAS Laurent",190,"TEISSIER Guy",230,"NEHARI Salah",5,"CAVAGNARA Jean Marc",26,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,935,9,5,6,"MAZARGUES","E MAT PARC SEVIGNE","2 RUE AVIATEUR LEBRIX",547,547,271,8,263,4,7,"PETIT Caroline",6,"ZERIBI Karim",38,"PIETRI Fernand",8,"COMAS Laurent",58,"TEISSIER Guy",130,"NEHARI Salah",9,"CAVAGNARA Jean Marc",14,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,936,9,5,6,"MAZARGUES","E ELEM GRANADOS ROY D ESPAGNE","ALLEE GRANADOS",788,788,416,10,406,11,7,"PETIT Caroline",24,"ZERIBI Karim",70,"PIETRI Fernand",5,"COMAS Laurent",103,"TEISSIER Guy",170,"NEHARI Salah",9,"CAVAGNARA Jean Marc",25,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,949,9,5,6,"SAINTE MARGUERITE","MAIRIE DES 9EME ET 10EME ARRDTS","150 BD PAUL CLAUDEL",652,652,397,5,392,3,7,"PETIT Caroline",16,"ZERIBI Karim",44,"PIETRI Fernand",5,"COMAS Laurent",97,"TEISSIER Guy",194,"NEHARI Salah",1,"CAVAGNARA Jean Marc",35,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,950,9,5,6,"MAZARGUES","E MAT GRANADOS ROY D'ESPAGNE","ALLEE GRANADOS",877,877,583,22,561,35,7,"PETIT Caroline",31,"ZERIBI Karim",116,"PIETRI Fernand",6,"COMAS Laurent",112,"TEISSIER Guy",257,"NEHARI Salah",1,"CAVAGNARA Jean Marc",38,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,951,9,5,6,"MAZARGUES","E ELEM MAZARGUES CENTRE","3 RUE FRANCOIS BLANC",1364,1364,804,30,774,15,7,"PETIT Caroline",31,"ZERIBI Karim",118,"PIETRI Fernand",12,"COMAS Laurent",152,"TEISSIER Guy",415,"NEHARI Salah",4,"CAVAGNARA Jean Marc",42,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,952,9,5,6,"MAZARGUES","E ELEM MAZARGUES CENTRE","3 RUE FRANCOIS BLANC",1283,1283,766,35,731,35,7,"PETIT Caroline",39,"ZERIBI Karim",86,"PIETRI Fernand",12,"COMAS Laurent",179,"TEISSIER Guy",385,"NEHARI Salah",1,"CAVAGNARA Jean Marc",29,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,953,9,5,6,"MAZARGUES","GR SCOL SOUDE","13 AVE DE LA SOUDE",1127,1127,633,14,619,0,7,"PETIT Caroline",35,"ZERIBI Karim",86,"PIETRI Fernand",11,"COMAS Laurent",161,"TEISSIER Guy",275,"NEHARI Salah",17,"CAVAGNARA Jean Marc",34,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,954,9,5,6,"MAZARGUES","GR SCOL SOUDE","13 AVE DE LA SOUDE",923,923,465,14,451,8,7,"PETIT Caroline",23,"ZERIBI Karim",85,"PIETRI Fernand",5,"COMAS Laurent",97,"TEISSIER Guy",171,"NEHARI Salah",39,"CAVAGNARA Jean Marc",31,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,955,9,5,6,"MAZARGUES","GR SCOL SOUDE","13 AVE DE LA SOUDE",1161,1161,760,33,727,36,7,"PETIT Caroline",36,"ZERIBI Karim",127,"PIETRI Fernand",10,"COMAS Laurent",135,"TEISSIER Guy",378,"NEHARI Salah",2,"CAVAGNARA Jean Marc",39,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,956,9,5,6,"MAZARGUES","E ELEM CALANQUES","139 CHE DE SORMIOU",1431,1431,675,23,652,15,7,"PETIT Caroline",48,"ZERIBI Karim",157,"PIETRI Fernand",7,"COMAS Laurent",97,"TEISSIER Guy",221,"NEHARI Salah",92,"CAVAGNARA Jean Marc",30,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,957,9,5,6,"MAZARGUES","E MAT BAUME","11 AVE COLGATE",1213,1213,731,10,721,18,7,"PETIT Caroline",30,"ZERIBI Karim",140,"PIETRI Fernand",21,"COMAS Laurent",161,"TEISSIER Guy",316,"NEHARI Salah",9,"CAVAGNARA Jean Marc",44,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,958,9,5,6,"MAZARGUES","E MAT BAUME","11 AVE COLGATE",865,865,506,23,483,15,7,"PETIT Caroline",31,"ZERIBI Karim",96,"PIETRI Fernand",16,"COMAS Laurent",88,"TEISSIER Guy",214,"NEHARI Salah",0,"CAVAGNARA Jean Marc",38,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,959,9,5,6,"MAZARGUES","E MAT MAZARGUES BEAUCHENE","5 AVE MARIE BALAJAT",1154,1154,634,22,612,13,7,"PETIT Caroline",21,"ZERIBI Karim",76,"PIETRI Fernand",13,"COMAS Laurent",153,"TEISSIER Guy",311,"NEHARI Salah",15,"CAVAGNARA Jean Marc",23,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,960,9,5,6,"MAZARGUES","E MAT MAZARGUES GRANDE BASTIDE","11 AVE DESAUTEL",1239,1239,749,21,728,10,7,"PETIT Caroline",39,"ZERIBI Karim",128,"PIETRI Fernand",12,"COMAS Laurent",132,"TEISSIER Guy",375,"NEHARI Salah",0,"CAVAGNARA Jean Marc",42,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,961,9,5,6,"MAZARGUES","E MAT MAZARGUES GRANDE BASTIDE","11 AVE DESAUTEL",891,891,498,10,488,19,7,"PETIT Caroline",18,"ZERIBI Karim",57,"PIETRI Fernand",8,"COMAS Laurent",89,"TEISSIER Guy",285,"NEHARI Salah",2,"CAVAGNARA Jean Marc",29,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,962,9,5,6,"MAZARGUES","GR SCOL CHATEAU SEC","51 CHE JOSEPH AIGUIER",1241,1241,706,31,675,14,7,"PETIT Caroline",14,"ZERIBI Karim",110,"PIETRI Fernand",14,"COMAS Laurent",132,"TEISSIER Guy",373,"NEHARI Salah",1,"CAVAGNARA Jean Marc",31,,,,,,,,
